Dimension,Measure,Function,Col_Dimension,Col_Measure,Col_Function,Rows,Min,Max,Distinct,Null,Deviation,Neuron,Node,Recommendation_Type,Class,U_Matrix,Weight 1,Weight 2,Weight 3,Weight 4,Weight 5,Weight 6,Weight 7,Weight 8,Weight 9
GS,FG,count,2,9,1,80.0,0.0015360983102918,0.2749615975422427,17.0,0.0,0.3135187223880573,64,"(7, 0)",nan,0,0.0343281921631586,1.3841678672733662,7.354998498503723,0.9999999999999998,81.8474963981799,0.0015247746824974795,0.1256244276953111,16.808532113607633,0.06164826158922241,0.31192867923075607
GS,3PA,count,2,7,1,80.0,0.0015360983102918,0.2749615975422427,17.0,0.0,0.3135187223880573,64,"(7, 0)",nan,0,0.0343281921631586,1.3841678672733662,7.354998498503723,0.9999999999999998,81.8474963981799,0.0015247746824974795,0.1256244276953111,16.808532113607633,0.06164826158922241,0.31192867923075607
G,3P,count,1,5,1,83.0,0.0015360983102918,0.0414746543778801,17.0,0.0,0.3044244586833711,64,"(7, 0)",nan,0,0.0343281921631586,1.3841678672733662,7.354998498503723,0.9999999999999998,81.8474963981799,0.0015247746824974795,0.1256244276953111,16.808532113607633,0.06164826158922241,0.31192867923075607
G,FG%,count,1,10,1,83.0,0.0015408320493066,0.0416024653312788,17.0,0.0,0.3023216060163994,64,"(7, 0)",nan,0,0.0343281921631586,1.3841678672733662,7.354998498503723,0.9999999999999998,81.8474963981799,0.0015247746824974795,0.1256244276953111,16.808532113607633,0.06164826158922241,0.31192867923075607
G,FG,count,1,9,1,83.0,0.0015360983102918,0.0414746543778801,17.0,0.0,0.3044244586833711,64,"(7, 0)",nan,0,0.0343281921631586,1.3841678672733662,7.354998498503723,0.9999999999999998,81.8474963981799,0.0015247746824974795,0.1256244276953111,16.808532113607633,0.06164826158922241,0.31192867923075607
GS,3P%,count,2,6,1,80.0,0.0017543859649122,0.2403508771929824,16.0,0.0,0.3074571751153557,64,"(7, 0)",nan,0,0.0343281921631586,1.3841678672733662,7.354998498503723,0.9999999999999998,81.8474963981799,0.0015247746824974795,0.1256244276953111,16.808532113607633,0.06164826158922241,0.31192867923075607
G,3PA,count,1,7,1,83.0,0.0015360983102918,0.0414746543778801,17.0,0.0,0.3044244586833711,64,"(7, 0)",nan,0,0.0343281921631586,1.3841678672733662,7.354998498503723,0.9999999999999998,81.8474963981799,0.0015247746824974795,0.1256244276953111,16.808532113607633,0.06164826158922241,0.31192867923075607
G,3P%,count,1,6,1,83.0,0.0,0.043859649122807,16.0,2.0,0.4774031192174947,64,"(7, 0)",nan,0,0.0343281921631586,1.3841678672733662,7.354998498503723,0.9999999999999998,81.8474963981799,0.0015247746824974795,0.1256244276953111,16.808532113607633,0.06164826158922241,0.31192867923075607
GS,3PAr,count,2,8,1,80.0,0.0015408320493066,0.2727272727272727,17.0,0.0,0.3135187223880573,64,"(7, 0)",nan,0,0.0343281921631586,1.3841678672733662,7.354998498503723,0.9999999999999998,81.8474963981799,0.0015247746824974795,0.1256244276953111,16.808532113607633,0.06164826158922241,0.31192867923075607
GS,3P,count,2,5,1,80.0,0.0015360983102918,0.2749615975422427,17.0,0.0,0.3135187223880573,64,"(7, 0)",nan,0,0.0343281921631586,1.3841678672733662,7.354998498503723,0.9999999999999998,81.8474963981799,0.0015247746824974795,0.1256244276953111,16.808532113607633,0.06164826158922241,0.31192867923075607
MP,STL%,mean,3,21,2,556.0,0.0,0.0121384438733665,67.0,13.0,0.2618981665435185,29,"(3, 1)",nan,0,0.6462645820508662,2.999999934168178,20.993363629527472,1.0970912876192846,555.9999785530979,4.074704307100152e-06,0.011379995653559238,65.02842026772736,12.964983788835418,0.2693175705016199
MP,STL%,sum,3,21,0,556.0,0.0,0.0104895104895104,63.0,13.0,0.2787468246802506,29,"(3, 1)",nan,0,0.6462645820508662,2.999999934168178,20.993363629527472,1.0970912876192846,555.9999785530979,4.074704307100152e-06,0.011379995653559238,65.02842026772736,12.964983788835418,0.2693175705016199
GS,FT%,sum,2,13,0,80.0,0.0009989546337571,0.2433449067679176,80.0,0.0,0.3093678644884253,17,"(1, 7)",nan,0,0.02663344514417563,1.9999326603117598,12.490597437759511,1.1843887117679635,80.00020201906474,0.00263421123528107,0.07608280609734432,78.69092697218233,2.7825707647651057e-05,0.333128147717414
GS,FT%,mean,2,13,2,80.0,0.0076446647398386,0.0146720058889602,79.0,0.0,0.4062727470226038,17,"(1, 7)",nan,0,0.02663344514417563,1.9999326603117598,12.490597437759511,1.1843887117679635,80.00020201906474,0.00263421123528107,0.07608280609734432,78.69092697218233,2.7825707647651057e-05,0.333128147717414
GS,FTA,sum,2,14,0,80.0,0.0006657578543575,0.0663538661509685,80.0,0.0,0.2693904274883024,17,"(1, 7)",nan,0,0.02663344514417563,1.9999326603117598,12.490597437759511,1.1843887117679635,80.00020201906474,0.00263421123528107,0.07608280609734432,78.69092697218233,2.7825707647651057e-05,0.333128147717414
GS,FTA,mean,2,14,2,80.0,0.0019098137140073,0.0464138872787437,79.0,0.0,0.3366325334446033,17,"(1, 7)",nan,0,0.02663344514417563,1.9999326603117598,12.490597437759511,1.1843887117679635,80.00020201906474,0.00263421123528107,0.07608280609734432,78.69092697218233,2.7825707647651057e-05,0.333128147717414
GS,FT,mean,2,12,2,80.0,0.0019089970579102,0.0510155244507151,77.0,0.0,0.3379777498162054,17,"(1, 7)",nan,0,0.02663344514417563,1.9999326603117598,12.490597437759511,1.1843887117679635,80.00020201906474,0.00263421123528107,0.07608280609734432,78.69092697218233,2.7825707647651057e-05,0.333128147717414
GS,FGA,sum,2,11,0,80.0,0.0011656405045131,0.0711980051749314,79.0,0.0,0.3490934510901956,17,"(1, 7)",nan,0,0.02663344514417563,1.9999326603117598,12.490597437759511,1.1843887117679635,80.00020201906474,0.00263421123528107,0.07608280609734432,78.69092697218233,2.7825707647651057e-05,0.333128147717414
GS,FGA,mean,2,11,2,80.0,0.0020654545390835,0.02651758737902,79.0,0.0,0.3996228892396988,17,"(1, 7)",nan,0,0.02663344514417563,1.9999326603117598,12.490597437759511,1.1843887117679635,80.00020201906474,0.00263421123528107,0.07608280609734432,78.69092697218233,2.7825707647651057e-05,0.333128147717414
GS,FG%,sum,2,10,0,80.0,0.0012149178939019,0.2458460262811616,79.0,0.0,0.3013103378131276,17,"(1, 7)",nan,0,0.02663344514417563,1.9999326603117598,12.490597437759511,1.1843887117679635,80.00020201906474,0.00263421123528107,0.07608280609734432,78.69092697218233,2.7825707647651057e-05,0.333128147717414
GS,FG%,mean,2,10,2,80.0,0.0093918066811839,0.0160245959693792,78.0,0.0,0.3910902579458847,17,"(1, 7)",nan,0,0.02663344514417563,1.9999326603117598,12.490597437759511,1.1843887117679635,80.00020201906474,0.00263421123528107,0.07608280609734432,78.69092697218233,2.7825707647651057e-05,0.333128147717414
GS,FT,sum,2,12,0,80.0,0.0004020483304414,0.0669939481146049,78.0,0.0,0.274126248031014,17,"(1, 7)",nan,0,0.02663344514417563,1.9999326603117598,12.490597437759511,1.1843887117679635,80.00020201906474,0.00263421123528107,0.07608280609734432,78.69092697218233,2.7825707647651057e-05,0.333128147717414
G,AST,sum,1,0,0,83.0,0.0,0.0901232591643989,79.0,1.0,0.2728148253205377,1,"(0, 0)",nan,0,0.030520101283847773,1.0000055820515872,2.097265837435373,1.1901952360206214,82.99998325384523,0.00034497783711746004,0.04786449346508875,82.05528078242068,0.30244153687096875,0.3195019178020197
G,AST,mean,1,0,2,83.0,0.0,0.0406415825023775,82.0,1.0,0.3722301395924607,1,"(0, 0)",nan,0,0.030520101283847773,1.0000055820515872,2.097265837435373,1.1901952360206214,82.99998325384523,0.00034497783711746004,0.04786449346508875,82.05528078242068,0.30244153687096875,0.3195019178020197
G,2PA,sum,1,4,0,83.0,3.513168526694226e-05,0.0875130279999531,82.0,0.0,0.1807279679765122,1,"(0, 0)",nan,0,0.030520101283847773,1.0000055820515872,2.097265837435373,1.1901952360206214,82.99998325384523,0.00034497783711746004,0.04786449346508875,82.05528078242068,0.30244153687096875,0.3195019178020197
G,2P%,sum,1,3,0,83.0,0.0011155554662217,0.0450644208156619,83.0,0.0,0.2654528356770093,1,"(0, 0)",nan,0,0.030520101283847773,1.0000055820515872,2.097265837435373,1.1901952360206214,82.99998325384523,0.00034497783711746004,0.04786449346508875,82.05528078242068,0.30244153687096875,0.3195019178020197
G,AST%,sum,1,1,0,83.0,0.0,0.0438458846505537,83.0,1.0,0.4824972523926203,1,"(0, 0)",nan,0,0.030520101283847773,1.0000055820515872,2.097265837435373,1.1901952360206214,82.99998325384523,0.00034497783711746004,0.04786449346508875,82.05528078242068,0.30244153687096875,0.3195019178020197
G,2PA,mean,1,4,2,83.0,7.726302585856257e-05,0.0390950910844326,82.0,0.0,0.2785635622642145,1,"(0, 0)",nan,0,0.030520101283847773,1.0000055820515872,2.097265837435373,1.1901952360206214,82.99998325384523,0.00034497783711746004,0.04786449346508875,82.05528078242068,0.30244153687096875,0.3195019178020197
G,2P%,mean,1,3,2,83.0,0.0022043483693654,0.014775091773044,81.0,0.0,0.3464198195973539,1,"(0, 0)",nan,0,0.030520101283847773,1.0000055820515872,2.097265837435373,1.1901952360206214,82.99998325384523,0.00034497783711746004,0.04786449346508875,82.05528078242068,0.30244153687096875,0.3195019178020197
G,AST%,mean,1,1,2,83.0,0.0,0.0247772960936963,83.0,1.0,0.5612981801275275,1,"(0, 0)",nan,0,0.030520101283847773,1.0000055820515872,2.097265837435373,1.1901952360206214,82.99998325384523,0.00034497783711746004,0.04786449346508875,82.05528078242068,0.30244153687096875,0.3195019178020197
G,2P,sum,1,2,0,83.0,1.2108443217455531e-05,0.090801215687699,82.0,0.0,0.1689236212256967,1,"(0, 0)",nan,0,0.030520101283847773,1.0000055820515872,2.097265837435373,1.1901952360206214,82.99998325384523,0.00034497783711746004,0.04786449346508875,82.05528078242068,0.30244153687096875,0.3195019178020197
G,2P,mean,1,2,2,83.0,2.687715453640749e-05,0.0367679474058054,82.0,0.0,0.2682570809622517,1,"(0, 0)",nan,0,0.030520101283847773,1.0000055820515872,2.097265837435373,1.1901952360206214,82.99998325384523,0.00034497783711746004,0.04786449346508875,82.05528078242068,0.30244153687096875,0.3195019178020197
G,FTA,mean,1,14,2,83.0,7.002398881119516e-05,0.036797606120283,82.0,0.0,0.2373524939105047,36,"(3, 8)",nan,0,0.42301758743415185,1.0000000000004785,15.521467221061037,1.1932547455513003,83.00000000005568,0.000763022422507482,0.039772252356811304,82.48512735837387,5.835897884717529e-05,0.23190136205548176
G,TS%,sum,1,16,0,83.0,0.0007856823102714,0.0444123674922421,82.0,0.0,0.2772995808209368,36,"(3, 8)",nan,0,0.42301758743415185,1.0000000000004785,15.521467221061037,1.1932547455513003,83.00000000005568,0.000763022422507482,0.039772252356811304,82.48512735837387,5.835897884717529e-05,0.23190136205548176
G,TS%,mean,1,16,2,83.0,0.0015583461338042,0.013940553786125,83.0,0.0,0.3585205222553134,36,"(3, 8)",nan,0,0.42301758743415185,1.0000000000004785,15.521467221061037,1.1932547455513003,83.00000000005568,0.000763022422507482,0.039772252356811304,82.48512735837387,5.835897884717529e-05,0.23190136205548176
G,FTr,sum,1,15,0,83.0,0.0003651242581602,0.0484803876112759,82.0,0.0,0.1175172540887818,36,"(3, 8)",nan,0,0.42301758743415185,1.0000000000004785,15.521467221061037,1.1932547455513003,83.00000000005568,0.000763022422507482,0.039772252356811304,82.48512735837387,5.835897884717529e-05,0.23190136205548176
G,FTr,mean,1,15,2,83.0,0.0014117995302177,0.0350036645428602,83.0,0.0,0.1817658045690997,36,"(3, 8)",nan,0,0.42301758743415185,1.0000000000004785,15.521467221061037,1.1932547455513003,83.00000000005568,0.000763022422507482,0.039772252356811304,82.48512735837387,5.835897884717529e-05,0.23190136205548176
G,PTS,sum,1,17,0,83.0,7.176896135959121e-06,0.0889109777803295,82.0,0.0,0.2161011668700109,36,"(3, 8)",nan,0,0.42301758743415185,1.0000000000004785,15.521467221061037,1.1932547455513003,83.00000000005568,0.000763022422507482,0.039772252356811304,82.48512735837387,5.835897884717529e-05,0.23190136205548176
G,PTS,mean,1,17,2,83.0,1.599677645617645e-05,0.0344599649914142,83.0,0.0,0.3178985576511501,36,"(3, 8)",nan,0,0.42301758743415185,1.0000000000004785,15.521467221061037,1.1932547455513003,83.00000000005568,0.000763022422507482,0.039772252356811304,82.48512735837387,5.835897884717529e-05,0.23190136205548176
MP,3P,sum,3,5,0,556.0,0.0,0.0129528985507246,141.0,102.0,0.6603843862825292,72,"(7, 8)",nan,0,0.21842659592240962,2.9999999993588173,5.016532789303178,0.9048874549054117,555.9999998854418,4.336021736280417e-12,0.01352915969710744,149.58556602729936,101.94579887930364,0.6537321255721916
MP,3P,mean,3,5,2,556.0,0.0,0.0142186574306156,160.0,102.0,0.6468381281595994,72,"(7, 8)",nan,0,0.21842659592240962,2.9999999993588173,5.016532789303178,0.9048874549054117,555.9999998854418,4.336021736280417e-12,0.01352915969710744,149.58556602729936,101.94579887930364,0.6537321255721916
MP,FG,mean,3,9,2,556.0,0.0,0.0069489601164135,339.0,4.0,0.2580039064867351,43,"(4, 6)",nan,0,0.9027969977483423,2.9999999999913523,15.37627607340778,1.2687547642649697,555.9999999979481,1.816260841229151e-11,0.009848213009065262,345.98729663323667,4.442153030682926,0.18960164058300696
MP,TRB,sum,3,18,0,556.0,0.0,0.011296269973327,345.0,2.0,0.1718913301269181,43,"(4, 6)",nan,0,0.9027969977483423,2.9999999999913523,15.37627607340778,1.2687547642649697,555.9999999979481,1.816260841229151e-11,0.009848213009065262,345.98729663323667,4.442153030682926,0.18960164058300696
MP,TRB,mean,3,18,2,556.0,0.0,0.0113996671222814,356.0,2.0,0.1586184344638547,43,"(4, 6)",nan,0,0.9027969977483423,2.9999999999913523,15.37627607340778,1.2687547642649697,555.9999999979481,1.816260841229151e-11,0.009848213009065262,345.98729663323667,4.442153030682926,0.18960164058300696
MP,FTr,sum,3,15,0,556.0,0.0,0.0117998887240356,344.0,9.0,0.1803650628786805,43,"(4, 6)",nan,0,0.9027969977483423,2.9999999999913523,15.37627607340778,1.2687547642649697,555.9999999979481,1.816260841229151e-11,0.009848213009065262,345.98729663323667,4.442153030682926,0.18960164058300696
MP,FTr,mean,3,15,2,556.0,0.0,0.0069214856717427,340.0,9.0,0.1945049296202492,43,"(4, 6)",nan,0,0.9027969977483423,2.9999999999913523,15.37627607340778,1.2687547642649697,555.9999999979481,1.816260841229151e-11,0.009848213009065262,345.98729663323667,4.442153030682926,0.18960164058300696
Age,TRB%,count,0,19,1,20.0,0.0061443932411674,0.1321044546850998,15.0,0.0,0.0147721232321613,4,"(0, 3)",nan,0,0.05802328352919428,4.941826508869979e-16,16.67040109279615,1.0000174196284581,20.000000000000014,0.00615336342481573,0.13164880975986482,15.000627050279641,6.675650471326414e-27,0.0148528154873235
Age,TRB,count,0,18,1,20.0,0.0061443932411674,0.1321044546850998,15.0,0.0,0.0147721232321613,4,"(0, 3)",nan,0,0.05802328352919428,4.941826508869979e-16,16.67040109279615,1.0000174196284581,20.000000000000014,0.00615336342481573,0.13164880975986482,15.000627050279641,6.675650471326414e-27,0.0148528154873235
Age,PTS,count,0,17,1,20.0,0.0061443932411674,0.1321044546850998,15.0,0.0,0.0147721232321613,4,"(0, 3)",nan,0,0.05802328352919428,4.941826508869979e-16,16.67040109279615,1.0000174196284581,20.000000000000014,0.00615336342481573,0.13164880975986482,15.000627050279641,6.675650471326414e-27,0.0148528154873235
Age,FTA,count,0,14,1,20.0,0.0061443932411674,0.1321044546850998,15.0,0.0,0.0147721232321613,4,"(0, 3)",nan,0,0.05802328352919428,4.941826508869979e-16,16.67040109279615,1.0000174196284581,20.000000000000014,0.00615336342481573,0.13164880975986482,15.000627050279641,6.675650471326414e-27,0.0148528154873235
Age,TS%,count,0,16,1,20.0,0.0061633281972265,0.1309707241910631,15.0,0.0,0.0149629169927507,4,"(0, 3)",nan,0,0.05802328352919428,4.941826508869979e-16,16.67040109279615,1.0000174196284581,20.000000000000014,0.00615336342481573,0.13164880975986482,15.000627050279641,6.675650471326414e-27,0.0148528154873235
Age,FTr,count,0,15,1,20.0,0.0061633281972265,0.1309707241910631,15.0,0.0,0.0149629169927507,4,"(0, 3)",nan,0,0.05802328352919428,4.941826508869979e-16,16.67040109279615,1.0000174196284581,20.000000000000014,0.00615336342481573,0.13164880975986482,15.000627050279641,6.675650471326414e-27,0.0148528154873235
Age,STL%,count,0,21,1,20.0,0.0061443932411674,0.1321044546850998,15.0,0.0,0.0147721232321613,4,"(0, 3)",nan,0,0.05802328352919428,4.941826508869979e-16,16.67040109279615,1.0000174196284581,20.000000000000014,0.00615336342481573,0.13164880975986482,15.000627050279641,6.675650471326414e-27,0.0148528154873235
Age,STL,count,0,20,1,20.0,0.0061443932411674,0.1321044546850998,15.0,0.0,0.0147721232321613,4,"(0, 3)",nan,0,0.05802328352919428,4.941826508869979e-16,16.67040109279615,1.0000174196284581,20.000000000000014,0.00615336342481573,0.13164880975986482,15.000627050279641,6.675650471326414e-27,0.0148528154873235
MP,ORB%,sum,3,27,0,556.0,0.0,0.0116520639508626,167.0,11.0,0.0421807402210507,71,"(7, 7)",nan,0,0.2643943347267105,2.9999999999999996,26.590188896023186,1.094006730372531,555.9999999999999,3.0418335849076285e-24,0.011471554918191892,178.21576357564422,11.008739604741818,0.06460731553161285
MP,ORB%,mean,3,27,2,556.0,0.0,0.0069231388473957,186.0,11.0,0.0708669031080757,71,"(7, 7)",nan,0,0.2643943347267105,2.9999999999999996,26.590188896023186,1.094006730372531,555.9999999999999,3.0418335849076285e-24,0.011471554918191892,178.21576357564422,11.008739604741818,0.06460731553161285
MP,ORB,sum,3,26,0,556.0,0.0,0.015356102727032,163.0,11.0,0.0773355256312395,71,"(7, 7)",nan,0,0.2643943347267105,2.9999999999999996,26.590188896023186,1.094006730372531,555.9999999999999,3.0418335849076285e-24,0.011471554918191892,178.21576357564422,11.008739604741818,0.06460731553161285
MP,ORB,mean,3,26,2,556.0,0.0,0.0146554402630842,193.0,11.0,0.0717077098460688,71,"(7, 7)",nan,0,0.2643943347267105,2.9999999999999996,26.590188896023186,1.094006730372531,555.9999999999999,3.0418335849076285e-24,0.011471554918191892,178.21576357564422,11.008739604741818,0.06460731553161285
G,PTS,count,1,17,1,83.0,0.0015360983102918,0.0414746543778801,17.0,0.0,0.3044244586833711,47,"(5, 1)",nan,0,0.09058288082211441,1.5983814526309883,18.065376875334888,1.0000000000000036,81.20485564210367,0.0015368678191339477,0.18105206310189795,17.000000000000117,1.0210286889472759e-14,0.30966478800387826
GS,TS%,count,2,16,1,80.0,0.0015408320493066,0.2727272727272727,17.0,0.0,0.3135187223880573,47,"(5, 1)",nan,0,0.09058288082211441,1.5983814526309883,18.065376875334888,1.0000000000000036,81.20485564210367,0.0015368678191339477,0.18105206310189795,17.000000000000117,1.0210286889472759e-14,0.30966478800387826
GS,STL%,count,2,21,1,80.0,0.0015360983102918,0.2749615975422427,17.0,0.0,0.3135187223880573,47,"(5, 1)",nan,0,0.09058288082211441,1.5983814526309883,18.065376875334888,1.0000000000000036,81.20485564210367,0.0015368678191339477,0.18105206310189795,17.000000000000117,1.0210286889472759e-14,0.30966478800387826
GS,STL,count,2,20,1,80.0,0.0015360983102918,0.2749615975422427,17.0,0.0,0.3135187223880573,47,"(5, 1)",nan,0,0.09058288082211441,1.5983814526309883,18.065376875334888,1.0000000000000036,81.20485564210367,0.0015368678191339477,0.18105206310189795,17.000000000000117,1.0210286889472759e-14,0.30966478800387826
G,TS%,count,1,16,1,83.0,0.0015408320493066,0.0416024653312788,17.0,0.0,0.3023216060163994,47,"(5, 1)",nan,0,0.09058288082211441,1.5983814526309883,18.065376875334888,1.0000000000000036,81.20485564210367,0.0015368678191339477,0.18105206310189795,17.000000000000117,1.0210286889472759e-14,0.30966478800387826
GS,TRB%,count,2,19,1,80.0,0.0015360983102918,0.2749615975422427,17.0,0.0,0.3135187223880573,47,"(5, 1)",nan,0,0.09058288082211441,1.5983814526309883,18.065376875334888,1.0000000000000036,81.20485564210367,0.0015368678191339477,0.18105206310189795,17.000000000000117,1.0210286889472759e-14,0.30966478800387826
GS,TRB,count,2,18,1,80.0,0.0015360983102918,0.2749615975422427,17.0,0.0,0.3135187223880573,47,"(5, 1)",nan,0,0.09058288082211441,1.5983814526309883,18.065376875334888,1.0000000000000036,81.20485564210367,0.0015368678191339477,0.18105206310189795,17.000000000000117,1.0210286889472759e-14,0.30966478800387826
G,STL,count,1,20,1,83.0,0.0015360983102918,0.0414746543778801,17.0,0.0,0.3044244586833711,47,"(5, 1)",nan,0,0.09058288082211441,1.5983814526309883,18.065376875334888,1.0000000000000036,81.20485564210367,0.0015368678191339477,0.18105206310189795,17.000000000000117,1.0210286889472759e-14,0.30966478800387826
GS,PTS,count,2,17,1,80.0,0.0015360983102918,0.2749615975422427,17.0,0.0,0.3135187223880573,47,"(5, 1)",nan,0,0.09058288082211441,1.5983814526309883,18.065376875334888,1.0000000000000036,81.20485564210367,0.0015368678191339477,0.18105206310189795,17.000000000000117,1.0210286889472759e-14,0.30966478800387826
G,TRB%,count,1,19,1,83.0,0.0015360983102918,0.0414746543778801,17.0,0.0,0.3044244586833711,47,"(5, 1)",nan,0,0.09058288082211441,1.5983814526309883,18.065376875334888,1.0000000000000036,81.20485564210367,0.0015368678191339477,0.18105206310189795,17.000000000000117,1.0210286889472759e-14,0.30966478800387826
G,TRB,count,1,18,1,83.0,0.0015360983102918,0.0414746543778801,17.0,0.0,0.3044244586833711,47,"(5, 1)",nan,0,0.09058288082211441,1.5983814526309883,18.065376875334888,1.0000000000000036,81.20485564210367,0.0015368678191339477,0.18105206310189795,17.000000000000117,1.0210286889472759e-14,0.30966478800387826
MP,3PA,mean,3,7,2,556.0,0.0,0.0111826778127997,263.0,54.0,0.6340369666718553,61,"(6, 6)",nan,0,0.3239127585192161,2.9999999267715527,7.042863774772052,1.9870578315752425,555.9999659732933,1.8689710531117126e-10,0.011171039584913963,263.1244552741244,53.597648396398284,0.6296103646711302
MP,FGA,count,3,11,1,556.0,0.0015360983102918,0.0061443932411674,4.0,0.0,0.2016747761096294,28,"(3, 0)",nan,0,0.23801833458157856,2.999999999999999,6.9574832499851755,0.9999999870933357,555.9999999999998,0.0010882370477331969,0.006194917424450308,4.2917772864633,1.7728413753634533,0.2006039837186739
MP,FG,count,3,9,1,556.0,0.0015360983102918,0.0061443932411674,4.0,0.0,0.2016747761096294,28,"(3, 0)",nan,0,0.23801833458157856,2.999999999999999,6.9574832499851755,0.9999999870933357,555.9999999999998,0.0010882370477331969,0.006194917424450308,4.2917772864633,1.7728413753634533,0.2006039837186739
MP,3PA,count,3,7,1,556.0,0.0015360983102918,0.0061443932411674,4.0,0.0,0.2016747761096294,28,"(3, 0)",nan,0,0.23801833458157856,2.999999999999999,6.9574832499851755,0.9999999870933357,555.9999999999998,0.0010882370477331969,0.006194917424450308,4.2917772864633,1.7728413753634533,0.2006039837186739
MP,2P%,count,3,3,1,556.0,0.0,0.0061823802163833,5.0,1.0,0.2006988613072211,28,"(3, 0)",nan,0,0.23801833458157856,2.999999999999999,6.9574832499851755,0.9999999870933357,555.9999999999998,0.0010882370477331969,0.006194917424450308,4.2917772864633,1.7728413753634533,0.2006039837186739
MP,3P,count,3,5,1,556.0,0.0015360983102918,0.0061443932411674,4.0,0.0,0.2016747761096294,28,"(3, 0)",nan,0,0.23801833458157856,2.999999999999999,6.9574832499851755,0.9999999870933357,555.9999999999998,0.0010882370477331969,0.006194917424450308,4.2917772864633,1.7728413753634533,0.2006039837186739
MP,2P,count,3,2,1,556.0,0.0015360983102918,0.0061443932411674,4.0,0.0,0.2016747761096294,28,"(3, 0)",nan,0,0.23801833458157856,2.999999999999999,6.9574832499851755,0.9999999870933357,555.9999999999998,0.0010882370477331969,0.006194917424450308,4.2917772864633,1.7728413753634533,0.2006039837186739
MP,FT%,count,3,13,1,556.0,0.0,0.0063897763578274,5.0,9.0,0.1965892924313633,28,"(3, 0)",nan,0,0.23801833458157856,2.999999999999999,6.9574832499851755,0.9999999870933357,555.9999999999998,0.0010882370477331969,0.006194917424450308,4.2917772864633,1.7728413753634533,0.2006039837186739
MP,3PAr,count,3,8,1,556.0,0.0015408320493066,0.0061633281972265,4.0,0.0,0.2011810691591535,28,"(3, 0)",nan,0,0.23801833458157856,2.999999999999999,6.9574832499851755,0.9999999870933357,555.9999999999998,0.0010882370477331969,0.006194917424450308,4.2917772864633,1.7728413753634533,0.2006039837186739
MP,AST,count,3,0,1,556.0,0.0015360983102918,0.0061443932411674,4.0,0.0,0.2016747761096294,28,"(3, 0)",nan,0,0.23801833458157856,2.999999999999999,6.9574832499851755,0.9999999870933357,555.9999999999998,0.0010882370477331969,0.006194917424450308,4.2917772864633,1.7728413753634533,0.2006039837186739
MP,AST%,count,3,1,1,556.0,0.0015360983102918,0.0061443932411674,4.0,0.0,0.2016747761096294,28,"(3, 0)",nan,0,0.23801833458157856,2.999999999999999,6.9574832499851755,0.9999999870933357,555.9999999999998,0.0010882370477331969,0.006194917424450308,4.2917772864633,1.7728413753634533,0.2006039837186739
MP,FG%,count,3,10,1,556.0,0.0015408320493066,0.0061633281972265,4.0,0.0,0.2011810691591535,28,"(3, 0)",nan,0,0.23801833458157856,2.999999999999999,6.9574832499851755,0.9999999870933357,555.9999999999998,0.0010882370477331969,0.006194917424450308,4.2917772864633,1.7728413753634533,0.2006039837186739
MP,2PA,count,3,4,1,556.0,0.0015360983102918,0.0061443932411674,4.0,0.0,0.2016747761096294,28,"(3, 0)",nan,0,0.23801833458157856,2.999999999999999,6.9574832499851755,0.9999999870933357,555.9999999999998,0.0010882370477331969,0.006194917424450308,4.2917772864633,1.7728413753634533,0.2006039837186739
MP,FT,count,3,12,1,556.0,0.0015360983102918,0.0061443932411674,4.0,0.0,0.2016747761096294,28,"(3, 0)",nan,0,0.23801833458157856,2.999999999999999,6.9574832499851755,0.9999999870933357,555.9999999999998,0.0010882370477331969,0.006194917424450308,4.2917772864633,1.7728413753634533,0.2006039837186739
G,3PAr,sum,1,8,0,83.0,0.0,0.0373606903415615,82.0,2.0,0.568949655233041,25,"(2, 6)",nan,0,0.13933740730796146,1.0000260817199493,7.16306075112955,0.7643106301372432,82.99992175484027,1.3048852776222552e-06,0.05095068490553907,80.63361681783432,1.7329298576442747,0.48950292340183604
G,3PAr,mean,1,8,2,83.0,0.0,0.0282653442981948,82.0,2.0,0.6442075304620287,25,"(2, 6)",nan,0,0.13933740730796146,1.0000260817199493,7.16306075112955,0.7643106301372432,82.99992175484027,1.3048852776222552e-06,0.05095068490553907,80.63361681783432,1.7329298576442747,0.48950292340183604
G,FG,sum,1,9,0,83.0,9.55410970028758e-06,0.0894837914528934,80.0,0.0,0.2111164694688093,25,"(2, 6)",nan,0,0.13933740730796146,1.0000260817199493,7.16306075112955,0.7643106301372432,82.99992175484027,1.3048852776222552e-06,0.05095068490553907,80.63361681783432,1.7329298576442747,0.48950292340183604
G,3PA,sum,1,7,0,83.0,0.0,0.084720908230842,79.0,2.0,0.3428574917771055,25,"(2, 6)",nan,0,0.13933740730796146,1.0000260817199493,7.16306075112955,0.7643106301372432,82.99992175484027,1.3048852776222552e-06,0.05095068490553907,80.63361681783432,1.7329298576442747,0.48950292340183604
G,3PA,mean,1,7,2,83.0,0.0,0.0379258268212461,80.0,2.0,0.4516053316971677,25,"(2, 6)",nan,0,0.13933740730796146,1.0000260817199493,7.16306075112955,0.7643106301372432,82.99992175484027,1.3048852776222552e-06,0.05095068490553907,80.63361681783432,1.7329298576442747,0.48950292340183604
